county_fips_5,county_name,state_name,iecc_zone,ba_zone
17015,Carroll,Illinois,5A,Cold
17017,Cass,Illinois,5A,Cold
17019,Champaign,Illinois,5A,Cold
17021,Christian,Illinois,4A,Mixed-Humid
17023,Clark,Illinois,4A,Mixed-Humid
17025,Clay,Illinois,4A,Mixed-Humid
17027,Clinton,Illinois,4A,Mixed-Humid
17029,Coles,Illinois,4A,Mixed-Humid
17031,Cook,Illinois,5A,Cold
17033,Crawford,Illinois,4A,Mixed-Humid
17035,Cumberland,Illinois,4A,Mixed-Humid
17037,DeKalb,Illinois,5A,Cold
17039,De Witt,Illinois,5A,Cold
17041,Douglas,Illinois,5A,Cold
17043,DuPage,Illinois,5A,Cold
17045,Edgar,Illinois,5A,Cold
17047,Edwards,Illinois,4A,Mixed-Humid
17049,Effingham,Illinois,4A,Mixed-Humid
17051,Fayette,Illinois,4A,Mixed-Humid
17053,Ford,Illinois,5A,Cold
17055,Franklin,Illinois,4A,Mixed-Humid
17057,Fulton,Illinois,5A,Cold
17059,Gallatin,Illinois,4A,Mixed-Humid
17061,Greene,Illinois,4A,Mixed-Humid
17063,Grundy,Illinois,5A,Cold
17065,Hamilton,Illinois,4A,Mixed-Humid
17067,Hancock,Illinois,5A,Cold
17069,Hardin,Illinois,4A,Mixed-Humid
17071,Henderson,Illinois,5A,Cold
17073,Henry,Illinois,5A,Cold
17075,Iroquois,Illinois,5A,Cold
17077,Jackson,Illinois,4A,Mixed-Humid
17079,Jasper,Illinois,4A,Mixed-Humid
17081,Jefferson,Illinois,4A,Mixed-Humid
17083,Jersey,Illinois,4A,Mixed-Humid
17085,Jo Daviess,Illinois,5A,Cold
17087,Johnson,Illinois,4A,Mixed-Humid
17089,Kane,Illinois,5A,Cold
17091,Kankakee,Illinois,5A,Cold
17093,Kendall,Illinois,5A,Cold
17095,Knox,Illinois,5A,Cold
17097,Lake,Illinois,5A,Cold
17099,LaSalle,Illinois,5A,Cold
17101,Lawrence,Illinois,4A,Mixed-Humid
17103,Lee,Illinois,5A,Cold
17105,Livingston,Illinois,5A,Cold
17107,Logan,Illinois,5A,Cold
17109,McDonough,Illinois,5A,Cold
17111,McHenry,Illinois,5A,Cold
17113,McLean,Illinois,5A,Cold
17115,Macon,Illinois,5A,Cold
17117,Macoupin,Illinois,4A,Mixed-Humid
17119,Madison,Illinois,4A,Mixed-Humid
17121,Marion,Illinois,4A,Mixed-Humid
17123,Marshall,Illinois,5A,Cold
17125,Mason,Illinois,5A,Cold
17127,Massac,Illinois,4A,Mixed-Humid
17129,Menard,Illinois,5A,Cold
17131,Mercer,Illinois,5A,Cold
17133,Monroe,Illinois,4A,Mixed-Humid
17135,Montgomery,Illinois,4A,Mixed-Humid
17137,Morgan,Illinois,5A,Cold
17139,Moultrie,Illinois,5A,Cold
17141,Ogle,Illinois,5A,Cold
17143,Peoria,Illinois,5A,Cold
17145,Perry,Illinois,4A,Mixed-Humid
17147,Piatt,Illinois,5A,Cold
17149,Pike,Illinois,5A,Cold
17151,Pope,Illinois,4A,Mixed-Humid
17153,Pulaski,Illinois,4A,Mixed-Humid
17155,Putnam,Illinois,5A,Cold
17157,Randolph,Illinois,4A,Mixed-Humid
17159,Richland,Illinois,4A,Mixed-Humid
17161,Rock Island,Illinois,5A,Cold
17163,St. Clair,Illinois,4A,Mixed-Humid
17165,Saline,Illinois,4A,Mixed-Humid
17167,Sangamon,Illinois,5A,Cold
17169,Schuyler,Illinois,5A,Cold
17171,Scott,Illinois,5A,Cold
17173,Shelby,Illinois,4A,Mixed-Humid
17175,Stark,Illinois,5A,Cold
17177,Stephenson,Illinois,5A,Cold
17179,Tazewell,Illinois,5A,Cold
17181,Union,Illinois,4A,Mixed-Humid
17183,Vermilion,Illinois,5A,Cold
17185,Wabash,Illinois,4A,Mixed-Humid
17187,Warren,Illinois,5A,Cold
17189,Washington,Illinois,4A,Mixed-Humid
17191,Wayne,Illinois,4A,Mixed-Humid
17193,White,Illinois,4A,Mixed-Humid
17195,Whiteside,Illinois,5A,Cold
17197,Will,Illinois,5A,Cold
17199,Williamson,Illinois,4A,Mixed-Humid
17201,Winnebago,Illinois,5A,Cold
17203,Woodford,Illinois,5A,Cold
18001,Adams,Indiana,5A,Cold
18003,Allen,Indiana,5A,Cold
18005,Bartholomew,Indiana,4A,Mixed-Humid
18007,Benton,Indiana,5A,Cold
18009,Blackford,Indiana,5A,Cold
18011,Boone,Indiana,5A,Cold
18013,Brown,Indiana,4A,Mixed-Humid
18015,Carroll,Indiana,5A,Cold
18017,Cass,Indiana,5A,Cold
18019,Clark,Indiana,4A,Mixed-Humid
18021,Clay,Indiana,4A,Mixed-Humid
18023,Clinton,Indiana,5A,Cold
18025,Crawford,Indiana,4A,Mixed-Humid
18027,Daviess,Indiana,4A,Mixed-Humid
18029,Dearborn,Indiana,4A,Mixed-Humid
18031,Decatur,Indiana,4A,Mixed-Humid
18033,DeKalb,Indiana,5A,Cold
18035,Delaware,Indiana,5A,Cold
18037,Dubois,Indiana,4A,Mixed-Humid
18039,Elkhart,Indiana,5A,Cold
18041,Fayette,Indiana,4A,Mixed-Humid
18043,Floyd,Indiana,4A,Mixed-Humid
18045,Fountain,Indiana,5A,Cold
18047,Franklin,Indiana,4A,Mixed-Humid
18049,Fulton,Indiana,5A,Cold
18051,Gibson,Indiana,4A,Mixed-Humid
18053,Grant,Indiana,5A,Cold
18055,Greene,Indiana,4A,Mixed-Humid
18057,Hamilton,Indiana,5A,Cold
18059,Hancock,Indiana,5A,Cold
18061,Harrison,Indiana,4A,Mixed-Humid
18063,Hendricks,Indiana,4A,Mixed-Humid
18065,Henry,Indiana,5A,Cold
18067,Howard,Indiana,5A,Cold
18069,Huntington,Indiana,5A,Cold
18071,Jackson,Indiana,4A,Mixed-Humid
18073,Jasper,Indiana,5A,Cold
18075,Jay,Indiana,5A,Cold
18077,Jefferson,Indiana,4A,Mixed-Humid
18079,Jennings,Indiana,4A,Mixed-Humid
18081,Johnson,Indiana,4A,Mixed-Humid
18083,Knox,Indiana,4A,Mixed-Humid
18085,Kosciusko,Indiana,5A,Cold
18087,LaGrange,Indiana,5A,Cold
18089,Lake,Indiana,5A,Cold
18091,LaPorte,Indiana,5A,Cold
18093,Lawrence,Indiana,4A,Mixed-Humid
18095,Madison,Indiana,5A,Cold
18097,Marion,Indiana,4A,Mixed-Humid
18099,Marshall,Indiana,5A,Cold
18101,Martin,Indiana,4A,Mixed-Humid
18103,Miami,Indiana,5A,Cold
18105,Monroe,Indiana,4A,Mixed-Humid
18107,Montgomery,Indiana,5A,Cold
18109,Morgan,Indiana,4A,Mixed-Humid
18111,Newton,Indiana,5A,Cold
18113,Noble,Indiana,5A,Cold
18115,Ohio,Indiana,4A,Mixed-Humid
18117,Orange,Indiana,4A,Mixed-Humid
18119,Owen,Indiana,4A,Mixed-Humid
18121,Parke,Indiana,5A,Cold
18123,Perry,Indiana,4A,Mixed-Humid
18125,Pike,Indiana,4A,Mixed-Humid
18127,Porter,Indiana,5A,Cold
18129,Posey,Indiana,4A,Mixed-Humid
18131,Pulaski,Indiana,5A,Cold
18133,Putnam,Indiana,4A,Mixed-Humid
18135,Randolph,Indiana,5A,Cold
18137,Ripley,Indiana,4A,Mixed-Humid
18139,Rush,Indiana,4A,Mixed-Humid
18141,St. Joseph,Indiana,5A,Cold
18143,Scott,Indiana,4A,Mixed-Humid
18145,Shelby,Indiana,4A,Mixed-Humid
18147,Spencer,Indiana,4A,Mixed-Humid
18149,Starke,Indiana,5A,Cold
18151,Steuben,Indiana,5A,Cold
18153,Sullivan,Indiana,4A,Mixed-Humid
18155,Switzerland,Indiana,4A,Mixed-Humid
18157,Tippecanoe,Indiana,5A,Cold
18159,Tipton,Indiana,5A,Cold
18161,Union,Indiana,4A,Mixed-Humid
18163,Vanderburgh,Indiana,4A,Mixed-Humid
18165,Vermillion,Indiana,5A,Cold
18167,Vigo,Indiana,4A,Mixed-Humid
18169,Wabash,Indiana,5A,Cold
18171,Warren,Indiana,5A,Cold
18173,Warrick,Indiana,4A,Mixed-Humid
18175,Washington,Indiana,4A,Mixed-Humid
18177,Wayne,Indiana,5A,Cold
18179,Wells,Indiana,5A,Cold
18181,White,Indiana,5A,Cold
18183,Whitley,Indiana,5A,Cold
19001,Adair,Iowa,5A,Cold
19003,Adams,Iowa,5A,Cold
19005,Allamakee,Iowa,5A,Cold
19007,Appanoose,Iowa,5A,Cold
19009,Audubon,Iowa,5A,Cold
19011,Benton,Iowa,5A,Cold
19013,Black Hawk,Iowa,6A,Cold
19015,Boone,Iowa,5A,Cold
19017,Bremer,Iowa,5A,Cold
19019,Buchanan,Iowa,5A,Cold
19021,Buena Vista,Iowa,5A,Cold
19023,Butler,Iowa,5A,Cold
19025,Calhoun,Iowa,5A,Cold
19027,Carroll,Iowa,5A,Cold
19029,Cass,Iowa,5A,Cold
19031,Cedar,Iowa,5A,Cold
19033,Cerro Gordo,Iowa,6A,Cold
19035,Cherokee,Iowa,5A,Cold
19037,Chickasaw,Iowa,5A,Cold
19039,Clarke,Iowa,5A,Cold
19041,Clay,Iowa,6A,Cold
19043,Clayton,Iowa,5A,Cold
19045,Clinton,Iowa,5A,Cold
19047,Crawford,Iowa,5A,Cold
19049,Dallas,Iowa,5A,Cold
19051,Davis,Iowa,5A,Cold
19053,Decatur,Iowa,5A,Cold
19055,Delaware,Iowa,5A,Cold
19057,Des Moines,Iowa,5A,Cold
19059,Dickinson,Iowa,6A,Cold
19061,Dubuque,Iowa,5A,Cold
19063,Emmet,Iowa,6A,Cold
19065,Fayette,Iowa,5A,Cold
19067,Floyd,Iowa,5A,Cold
19069,Franklin,Iowa,5A,Cold
19071,Fremont,Iowa,5A,Cold
19073,Greene,Iowa,5A,Cold
19075,Grundy,Iowa,5A,Cold
19077,Guthrie,Iowa,5A,Cold
19079,Hamilton,Iowa,5A,Cold
19081,Hancock,Iowa,6A,Cold
19083,Hardin,Iowa,5A,Cold
19085,Harrison,Iowa,5A,Cold
19087,Henry,Iowa,5A,Cold
19089,Howard,Iowa,5A,Cold
19091,Humboldt,Iowa,5A,Cold
19093,Ida,Iowa,5A,Cold
19095,Iowa,Iowa,5A,Cold
19097,Jackson,Iowa,5A,Cold
19099,Jasper,Iowa,5A,Cold
19101,Jefferson,Iowa,5A,Cold
19103,Johnson,Iowa,5A,Cold
19105,Jones,Iowa,5A,Cold
19107,Keokuk,Iowa,5A,Cold
19109,Kossuth,Iowa,6A,Cold
19111,Lee,Iowa,5A,Cold
19113,Linn,Iowa,5A,Cold
19115,Louisa,Iowa,5A,Cold
